engaged,la,ra,lh,rh,head,body
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh point down,head other,body still
engaged,la blind,ra still,lh other,rh other,head other,body still
engaged,la blind,ra still,lh other,rh other,head other,body still
engaged,la blind,ra still,lh other,rh other,head other,body still
engaged,la still,ra still,lh other,rh other,head other,body still
engaged,la still,ra still,lh other,rh other,head other,body still
engaged,la still,ra still,lh other,rh other,head other,body still
engaged,la blind,ra still,lh other,rh other,head other,body still
engaged,la blind,ra still,lh other,rh other,head other,body still
engaged,la still,ra still,lh other,rh other,head other,body still
engaged,la still,ra still,lh other,rh other,head other,body still
engaged,la still,ra still,lh other,rh other,head other,body still
engaged,la still,ra still,lh other,rh hands together,head other,body still
engaged,la still,ra still,lh other,rh other,head other,body still
engaged,la still,ra still,lh other,rh hands together,head other,body still
engaged,la still,ra still,lh other,rh other,head other,body still
engaged,la still,ra still,lh other,rh other,head other,body still
engaged,la still,ra still,lh other,rh other,head other,body still
engaged,la still,ra still,lh other,rh other,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la still,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head shake,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head other,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh other,rh claw down,head nod,body still
engaged,la blind,ra still,lh claw down,rh claw down,head nod,body still
engaged,la blind,ra still,lh claw down,rh claw down,head nod,body still
engaged,la blind,ra still,lh claw down,rh claw down,head other,body still
engaged,la blind,ra still,lh claw down,rh closed down,head other,body still
